stazione,data,Sb,Sb_flag,As,As_flag,Cd,Cd_flag,Cr,Cr_flag,Fe,Fe_flag,Mn,Mn_flag,Hg,Hg_flag,Ni,Ni_flag,Pb,Pb_flag,Cu,Cu_flag,Se,Se_flag,Tl,Tl_flag,V,V_flag,Zn,Zn_flag
sdonato,12/02/2017,2.6,0,3.7,0,1.7,0,9.5,0,168.9,0,5.7,0,0.1,1,1.6,0,27.9,0,10.9,0,2.7,0,0.5,1,1.6,0,37.4,0
sdonato,13/02/2017,8.2,0,1.3,0,86.2,0,7.9,0,93.4,0,5.5,0,0.1,1,1.4,0,9.3,0,8.5,0,44,0,0.5,1,0.5,1,39.7,0
sdonato,14/02/2017,6.5,0,4.7,0,24.5,0,10.4,0,162,0,10.4,0,0.1,1,2.7,0,30.8,0,11.3,0,2.9,0,0.5,1,4.1,0,43.4,0
sdonato,15/02/2017,4.3,0,4.6,0,6.3,0,15.1,0,285,0,22.7,0,0.1,1,4.9,0,41.8,0,24.6,0,2.8,0,0.5,1,6.1,0,92.5,0
sdonato,16/02/2017,1.3,0,1.9,0,2.2,0,14.6,0,168,0,15.1,0,0.1,1,4.4,0,28.7,0,19.1,0,1.5,0,0.5,1,3.5,0,74.6,0
sdonato,17/02/2017,1.2,0,1,0,0.6,0,12.2,0,108.5,0,8.8,0,0.1,1,3.3,0,8.7,0,9.6,0,1.3,0,0.5,1,3.5,0,47.2,0
sdonato,18/02/2017,2.6,0,5.2,0,0.9,0,11.7,0,162.5,0,17,0,0.1,1,2.4,0,23.2,0,15,0,0.5,1,0.5,1,1.4,0,90.8,0
sdonato,19/02/2017,1.6,0,3,0,1,0,9.9,0,66.4,0,4.3,0,0.1,1,1.8,0,11.2,0,7.8,0,1.1,0,0.5,1,1.5,0,43.8,0
sdonato,20/02/2017,2.6,0,3.7,0,73.7,0,11.6,0,103.1,0,5.1,0,0.1,1,2.2,0,18.9,0,15.5,0,35.1,0,0.5,1,3.1,0,74.4,0
sdonato,21/02/2017,3.9,0,1.7,0,2.5,0,12.6,0,228.2,0,9.2,0,0.1,1,2.2,0,12.8,0,12.1,0,2.8,0,0.5,1,0.5,1,92.2,0
sdonato,22/02/2017,2.1,0,2,0,0.8,0,14.6,0,373.4,0,18,0,0.1,1,6.3,0,18,0,16.8,0,1.3,0,0.5,1,5.3,0,93,0
sdonato,23/02/2017,1.7,0,4.3,0,60.4,0,11.8,0,120.9,0,7.4,0,0.1,1,2.7,0,8.4,0,8.4,0,38.5,0,0.5,1,4.2,0,54.8,0
sdonato,24/02/2017,2.5,0,10.7,0,510.6,0,11.9,0,154.8,0,7.4,0,0.1,1,3.2,0,11.3,0,8.9,0,99.1,0,0.5,1,4.9,0,66.8,0
sdonato,25/02/2017,9.1,0,0.5,1,0.7,0,9.9,0,44.8,0,4.1,0,0.1,1,0.5,1,3.3,0,5.1,0,4.6,0,0.5,1,0.5,1,71.9,0
sdonato,26/02/2017,0.5,1,0.5,1,0.6,0,8.8,0,55.6,0,4.7,0,0.1,1,0.5,1,6,0,6,0,0.5,1,0.5,1,0.5,1,41.4,0
sdonato,27/02/2017,1.6,0,0.5,1,3.9,0,9.8,0,79.6,0,3.8,0,0.1,1,3.6,0,9,0,8.5,0,1.9,0,0.5,1,6.4,0,36.4,0
sdonato,28/02/2017,14.7,0,15.3,0,1051.9,0,12.4,0,300.5,0,7,0,0.1,1,3,0,16.6,0,6.4,0,337,0,0.5,1,5.6,0,138.1,0
sdonato,01/03/2017,13.1,0,3.1,0,6.6,0,10.4,0,73.6,0,3.1,0,0.1,1,1.7,0,14,0,5.4,0,4.2,0,0.5,1,1.9,0,100.8,0
sdonato,02/03/2017,10.7,0,1.6,0,1.5,0,12.1,0,162.5,0,6.7,0,0.1,1,2.6,0,3.8,0,5.9,0,3.1,0,0.5,1,3.7,0,24.9,0
sdonato,03/03/2017,3.9,0,2.1,0,2.5,0,11.4,0,112,0,6,0,0.1,1,3.4,0,6,0,7.6,0,2.6,0,0.5,1,3.6,0,49.9,0
sdonato,04/03/2017,5.8,0,1.7,0,3.2,0,12.2,0,62,0,1.7,0,0.1,1,2.4,0,11.5,0,4,0,4,0,0.5,1,4.6,0,17.6,0
sdonato,05/03/2017,4.8,0,1.9,0,22.1,0,11.4,0,34.3,0,0.5,1,0.1,1,1,0,11.3,0,3.1,0,10.3,0,0.5,1,1.1,0,20.6,0
sdonato,06/03/2017,3.8,0,1.4,0,4.9,0,10.9,0,88,0,5.2,0,0.1,1,1.6,0,8.9,0,6.9,0,2.1,0,0.5,1,1.5,0,45.4,0
sdonato,07/03/2017,2.7,0,1.4,0,38.4,0,7.2,0,43.2,0,6.1,0,0.1,1,1.2,0,6.9,0,7,0,27.3,0,0.5,1,0.5,1,54.4,0
sdonato,08/03/2017,6.3,0,3.6,0,109,0,9.3,0,58.6,0,7.7,0,0.1,1,1.2,0,17.2,0,7.8,0,52,0,0.5,1,0.5,1,74.6,0
sdonato,09/03/2017,2.3,0,1.7,0,10.6,0,11.6,0,103.3,0,11.7,0,0.1,1,3.5,0,21,0,16.7,0,5.4,0,0.5,1,5,0,77.8,0
sdonato,10/03/2017,7.6,0,3,0,46.6,0,13.3,0,141.4,0,15.2,0,0.1,1,2.7,0,20.5,0,16.5,0,10.7,0,0.5,1,1.8,0,124.2,0
sdonato,11/03/2017,5.1,0,1.4,0,19.4,0,5.7,0,28.3,0,6,0,0.1,1,1.4,0,30.7,0,12.7,0,6.3,0,0.5,1,0.5,1,184.3,0
sdonato,12/03/2017,2.2,0,0.5,1,0.6,0,9.1,0,45.7,0,2.6,0,0.1,1,2.1,0,15.6,0,5.7,0,0.5,1,0.5,1,3.3,0,20.4,0
sdonato,13/03/2017,12.1,0,1.8,0,79.8,0,12,0,140.9,0,3.4,0,0.1,1,1.5,0,9.7,0,5.9,0,54.2,0,0.5,1,2,0,42.9,0
sdonato,14/03/2017,6.3,0,1.5,0,13.3,0,13.6,0,307.7,0,13.7,0,0.1,1,2.9,0,31.1,0,15.5,0,3.8,0,0.5,1,2.9,0,76.2,0
sdonato,15/03/2017,3.9,0,2.7,0,7.6,0,13.1,0,184.5,0,9,0,0.1,1,3.1,0,13.6,0,9,0,4.8,0,0.5,1,5,0,53.6,0
sdonato,16/03/2017,6.6,0,2.4,0,40.8,0,12,0,179.2,0,8.6,0,0.1,1,3.2,0,19.6,0,10.9,0,18.7,0,0.5,1,5,0,60.4,0
sdonato,17/03/2017,8,0,0.5,1,4.9,0,3.3,0,221.2,0,6.3,0,0.1,1,3.3,0,8.9,0,7.7,0,2.9,0,0.5,1,5.6,0,39.7,0
sdonato,18/03/2017,11.4,0,2.1,0,4.6,0,5.3,0,404.9,0,14.3,0,0.1,1,5.6,0,13.8,0,12.6,0,3.9,0,0.5,1,9.9,0,68.7,0
sdonato,19/03/2017,3.8,0,0.5,1,0.5,0,3.1,0,182.8,0,5.3,0,0.1,1,4.4,0,6.8,0,8.2,0,1.3,0,0.5,1,9,0,33.1,0
sdonato,20/03/2017,3.8,0,1.3,0,6.2,0,7.3,0,113.8,0,2.8,0,0.1,1,3.7,0,4.6,0,4.4,0,8.2,0,0.5,1,8.5,0,18.1,0
sdonato,21/03/2017,1.8,0,0.5,1,1.1,0,2.5,0,79.5,0,2.2,0,0.1,1,3.6,0,4.3,0,4.4,0,1.3,0,0.5,1,8.4,0,17.1,0
sdonato,22/03/2017,5.8,0,2,0,4.9,0,2.8,0,98.2,0,2.4,0,0.1,1,4.3,0,5.1,0,7.9,0,2.9,0,0.5,1,8.8,0,28.9,0
sdonato,23/03/2017,8.2,0,0.5,1,1,0,2.6,0,140.2,0,4.7,0,0.1,1,3.8,0,9,0,6.3,0,1.4,0,0.5,1,8.1,0,40.9,0
sdonato,24/03/2017,11.8,0,1.5,0,36.6,0,4,0,195.9,0,6.7,0,0.1,1,3.7,0,10.7,0,8.6,0,23.8,0,0.5,1,6.3,0,40.6,0
sdonato,25/03/2017,2.3,0,0.5,1,1,0,4.9,0,144.1,0,4,0,0.1,1,1.3,0,5.1,0,5.4,0,0.5,1,0.5,1,2.2,0,20.7,0
sdonato,26/03/2017,3.4,0,1.8,0,2.2,0,2.8,0,152.3,0,4.9,0,0.1,1,1.3,0,9.9,0,5.6,0,1,0,0.5,1,2.3,0,26.1,0
sdonato,27/03/2017,3.9,0,0.5,1,54.3,0,2,0,109.2,0,2.7,0,0.1,1,0.5,1,9.9,0,3.7,0,31,0,0.5,1,0.5,1,27.4,0
sdonato,28/03/2017,6,0,2,0,92.3,0,5.2,0,165.1,0,8,0,0.1,1,1.3,0,13.6,0,9.4,0,18.9,0,0.5,1,1.3,0,69.1,0
sdonato,29/03/2017,14,0,3.5,0,117.3,0,16,0,362.6,0,13.6,0,0.1,1,3.1,0,21.1,0,15.3,0,43.3,0,0.5,1,4.8,0,110.4,0
sdonato,30/03/2017,10.9,0,6.4,0,8,0,7.9,0,395.7,0,12.8,0,0.1,1,3.1,0,26.1,0,12,0,5.1,0,0.5,1,5.5,0,54.4,0
sdonato,31/03/2017,10.5,0,0.5,1,1.3,0,3.2,0,238.2,0,7.4,0,0.1,1,3.4,0,8.5,0,6.1,0,1.2,0,0.5,1,8,0,41.5,0
sdonato,01/04/2017,12.1,0,4.3,0,17,0,2.4,0,159,0,4.2,0,0.1,1,3.8,0,4.2,0,7.4,0,10.8,0,0.5,1,8.8,0,19.3,0
sdonato,02/04/2017,3.3,0,0.5,1,0.3,0,1.9,0,131.8,0,3.7,0,0.1,1,1.2,0,3.1,0,4.2,0,0.5,1,0.5,1,2.4,0,14.9,0
sdonato,03/04/2017,5.3,0,1.1,0,32.3,0,10.6,0,372.4,0,11.2,0,0.1,1,2.5,0,44.6,0,17.4,0,4.4,0,0.5,1,3.8,0,51.6,0
sdonato,04/04/2017,5.7,0,0.5,1,3.2,0,3.4,0,195.7,0,5.1,0,0.1,1,1.1,0,7.3,0,6.4,0,1.1,0,0.5,1,1.2,0,25.2,0
sdonato,05/04/2017,7,0,0.5,1,44.7,0,3,0,112.6,0,3.3,0,0.1,1,1.1,0,39.6,0,5.5,0,10.6,0,0.5,1,1.9,0,46.3,0
sdonato,06/04/2017,4.4,0,0.5,1,1.6,0,3.4,0,98.9,0,4.5,0,0.1,1,1.5,0,281.8,0,6.7,0,1.3,0,0.5,1,1.6,0,91.7,0
sdonato,07/04/2017,6.7,0,0.5,1,1,0,2.2,0,75.8,0,2.1,0,0.1,1,0.5,1,3.2,0,3.4,0,1.3,0,0.5,1,1.7,0,23.2,0
sdonato,08/04/2017,5.4,0,0.5,1,1.6,0,16.1,0,138.1,0,3.7,0,0.1,1,2.3,0,6.4,0,7,0,1.7,0,0.5,1,4.5,0,26.3,0
sdonato,09/04/2017,2.6,0,0.5,1,0.8,0,5.8,0,118.5,0,2.8,0,0.1,1,2.9,0,4.1,0,5.6,0,0.5,1,0.5,1,6.5,0,16.4,0
sdonato,11/04/2017,5.2,0,0.5,1,2.3,0,2.5,0,119.2,0,3.7,0,0.1,1,3.8,0,5.3,0,4.1,0,1.7,0,0.5,1,9,0,22.9,0
sdonato,12/04/2017,14.2,0,0.5,1,5,0,3.5,0,121.6,0,3.5,0,0.1,1,1.4,0,15.2,0,5.6,0,1.6,0,0.5,1,1.4,0,23.8,0
sdonato,14/04/2017,10.8,0,1.2,0,21.7,0,3.8,0,182.4,0,4.9,0,0.1,1,2.9,0,7.6,0,10,0,20.9,0,0.5,1,6,0,41.5,0
sdonato,15/04/2017,5.2,0,0.5,1,1.2,0,2.8,0,98,0,3.2,0,0.1,1,1.9,0,5.4,0,7.3,0,1.3,0,0.5,1,3.4,0,15.9,0
sdonato,16/04/2017,2,0,0.5,1,0.7,0,1.9,0,60.7,0,1.4,0,0.1,1,0.5,1,4.4,0,3.6,0,0.5,1,0.5,1,0.5,1,10.7,0
sdonato,17/04/2017,3.6,0,0.5,1,0.4,0,2.3,0,42.5,0,1.5,0,0.1,1,0.5,1,4.4,0,3.5,0,0.5,1,0.5,1,0.5,1,12.6,0
sdonato,18/04/2017,11.5,0,2.3,0,9.8,0,12.2,0,78.5,0,2,0,0.1,1,0.5,1,2.8,0,5.1,0,6.3,0,0.5,1,0.5,1,12.4,0
sdonato,19/04/2017,2.6,0,0.5,1,0.9,0,3.1,0,78.8,0,3.1,0,0.1,1,0.5,1,7.9,0,4.6,0,0.5,1,0.5,1,0.5,1,14.9,0
sdonato,20/04/2017,2.6,0,0.5,1,0.4,0,1.8,0,56.2,0,2.3,0,0.1,1,0.5,1,2.9,0,3.5,0,0.5,1,0.5,1,0.5,1,9.9,0
sdonato,21/04/2017,7.7,0,1,0,3,0,2.8,0,88.8,0,3,0,0.1,1,0.5,1,8.8,0,4.5,0,1.9,0,0.5,1,0.5,1,37.5,0
sdonato,22/04/2017,3.6,0,0.5,1,0.7,0,2.9,0,90.5,0,3.8,0,0.1,1,1.1,0,5.4,0,7.4,0,1.3,0,0.5,1,1.1,0,28,0
sdonato,23/04/2017,4,0,1.3,0,1.4,0,5,0,91.9,0,2.4,0,0.1,1,1.2,0,4.2,0,4.2,0,2.9,0,0.5,1,1.9,0,12.4,0
sdonato,24/04/2017,11.4,0,1.7,0,3.2,0,2.2,0,91.4,0,2.4,0,0.1,1,1.6,0,3.7,0,3.5,0,3.4,0,0.5,1,2.6,0,16.1,0
sdonato,25/04/2017,3.6,0,0.5,1,6.8,0,2.3,0,102,0,3.2,0,0.1,1,1.9,0,8.7,0,4.5,0,1.7,0,0.5,1,4,0,15.7,0
sdonato,26/04/2017,5.5,0,0.5,1,11.2,0,1.9,0,59.7,0,1.5,0,0.1,1,2,0,12,0,3.4,0,1.1,0,0.5,1,4.6,0,11,0
sdonato,27/04/2017,4.4,0,1.1,0,9.5,0,2.6,0,238.4,0,6.2,0,0.1,1,2.5,0,20.2,0,7.4,0,6.6,0,0.5,1,5.5,0,24.7,0
sdonato,28/04/2017,18.4,0,3.6,0,55.7,0,7.7,0,91,0,3.1,0,0.1,1,1.2,0,20.1,0,5.3,0,55,0,0.5,1,1.1,0,35.9,0
sdonato,29/04/2017,1.4,0,0.5,1,1.9,0,49.5,0,41.6,0,1.5,0,0.1,1,0.5,1,2.9,0,3,0,1.1,0,0.5,1,0.5,1,15.5,0
sdonato,30/04/2017,1.7,0,1.3,0,5.6,0,58.8,0,131.6,0,3.9,0,0.1,1,1.2,0,11.6,0,15.4,0,2,0,0.5,1,0.5,1,54.8,0
sdonato,01/05/2017,3.4,0,0.5,1,8.3,0,58.9,0,88.1,0,2.3,0,0.1,1,1,0,11.1,0,4.4,0,1.9,0,0.5,1,0.5,1,26.6,0
sdonato,02/05/2017,1.5,0,0.5,1,0.3,0,54.4,0,61.6,0,2.2,0,0.1,1,1.2,0,3.9,0,5.4,0,0.5,1,0.5,1,1.8,0,25.3,0
sdonato,03/05/2017,8.2,0,2,0,160.8,0,51.8,0,113.7,0,4,0,0.1,1,1.4,0,19.2,0,7.6,0,58.3,0,0.5,1,1.7,0,101.7,0
sdonato,04/05/2017,4.2,0,0.5,1,1.8,0,53.7,0,73.3,0,2.6,0,0.1,1,1.3,0,67.6,0,5.6,0,1.3,0,0.5,1,1.6,0,28.9,0
sdonato,05/05/2017,3.8,0,1.1,0,1.1,0,55.4,0,136.3,0,8.1,0,0.1,1,1.8,0,33.2,0,9.2,0,1,0,0.5,1,2.1,0,83.5,0
sdonato,06/05/2017,3.3,0,0.5,1,1.1,0,54.8,0,64.5,0,2.1,0,0.1,1,1.8,0,4.9,0,5.1,0,1.1,0,0.5,1,3.2,0,16.4,0
sdonato,07/05/2017,3.7,0,0.5,1,51.3,0,54.6,0,101.6,0,5.9,0,0.1,1,1,0,25.4,0,7.9,0,5.9,0,0.5,1,0.5,1,74.6,0
sdonato,08/05/2017,2,0,1,0,1.5,0,46.5,0,115.9,0,3.7,0,0.1,1,1.9,0,10.7,0,7.1,0,1.2,0,0.5,1,2.5,0,33,0
sdonato,09/05/2017,3.3,0,0.5,1,6.6,0,57.2,0,74.2,0,2.7,0,0.1,1,0.5,1,4.6,0,4.7,0,5,0,0.5,1,0.5,1,34.4,0
sdonato,10/05/2017,2.3,0,1,0,1.6,0,41.4,0,45.1,0,1.7,0,0.1,1,0.5,1,6.5,0,2.3,0,1.9,0,0.5,1,0.5,1,9.9,0
sdonato,11/05/2017,5.2,0,1.3,0,3.1,0,53.9,0,71.5,0,2.5,1,0.1,1,2,0,17.9,0,6.1,0,3.1,0,0.5,1,3.1,0,102.8,0
sdonato,12/05/2017,6.8,0,1.5,0,27.5,0,51.2,0,102.6,0,3.3,0,0.1,1,2.7,0,9.3,0,5.2,0,5.5,0,0.5,1,6.6,0,56.2,0
sdonato,13/05/2017,1.3,0,0.5,1,1,0,58.1,0,108.2,0,5.6,0,0.1,1,2.1,0,7.9,0,7.6,0,1.2,0,0.5,1,3.3,0,40.8,0
sdonato,14/05/2017,1.7,0,0.5,1,0.2,0,53.4,0,118.1,0,2.7,0,0.1,1,3.7,0,4.4,0,4.2,0,0.5,1,0.5,1,8.9,0,13.6,0
sdonato,15/05/2017,2.1,0,0.5,1,0.9,0,60.4,0,94.8,0,2.7,0,0.1,1,0.5,1,2.1,0,4.8,0,0.5,1,0.5,1,0.5,1,18.2,0
orti,01/07/2016,7.4,0,18.6,0,86.5,0,61.6,0,158.7,0,5.7,0,0.5,1,1,1,6,0,7.1,0,24.3,0,2.5,1,2.5,1,25,1
orti,02/07/2016,3.9,0,1.8,0,10.9,0,50.3,0,50,1,5.7,0,0.5,1,3.9,0,7.7,0,32.8,0,4.3,0,2.5,1,7.5,0,25,1
orti,03/07/2016,4.8,0,3,0,1.9,0,62,0,161.5,0,2.5,1,0.5,1,1,1,5.6,0,6,0,1.3,0,2.5,1,2.5,1,25,1
orti,04/07/2016,5.2,0,3.6,0,12.6,0,64.6,0,129.9,0,6,0,0.5,1,1,1,22.4,0,9.7,0,2.2,0,2.5,1,2.5,1,25,1
orti,05/07/2016,20.6,0,6.7,0,151.2,0,62.5,0,190.5,0,8.3,0,0.5,1,2.1,0,15.7,0,13,0,59.8,0,2.5,1,2.5,1,320.2,0
orti,06/07/2016,15.7,0,4.6,0,66,0,61.5,0,145.3,0,5.4,0,0.5,1,1,1,7.1,0,10.5,0,103.1,0,2.5,1,2.5,1,183.5,0
orti,07/07/2016,6.3,0,5.1,0,160.9,0,59.9,0,147.4,0,2.5,1,0.5,1,1,1,7.2,0,9.2,0,120.6,0,2.5,1,2.5,1,103.4,0
orti,08/07/2016,12.4,0,6.6,0,57.6,0,62.9,0,154.5,0,2.5,1,0.5,1,2.4,0,9.5,0,11.4,0,22.9,0,2.5,1,2.5,1,124.8,0
orti,09/07/2016,6.1,0,4,0,10.7,0,52.1,0,179.9,0,2.5,1,0.5,1,3.7,0,7,0,7.9,0,8.9,0,2.5,1,7.8,0,25,1
orti,10/07/2016,14.3,0,3.6,0,63.4,0,45.2,0,183,0,5.3,0,0.5,1,2.3,0,8.1,0,12.5,0,19.4,0,2.5,1,2.5,1,138.4,0
orti,11/07/2016,11.9,0,3.2,0,18.8,0,49,0,253.3,0,6,0,0.5,1,2.7,0,8.9,0,13.2,0,13.2,0,2.5,1,2.5,1,131.8,0
orti,12/07/2016,5.8,0,3,0,57.1,0,48.7,0,256.9,0,6.1,0,0.5,1,2.8,0,8.7,0,10.6,0,19.1,0,2.5,1,2.5,1,76.8,0
orti,13/07/2016,8.4,0,2.7,0,53.2,0,46.8,0,181.2,0,11.2,0,0.5,1,2.3,0,9.7,0,13.8,0,17.6,0,2.5,1,2.5,1,58.5,0
orti,14/07/2016,7.7,0,3.6,0,28.4,0,60.7,0,201.9,0,2.5,1,0.5,1,1,1,12.2,0,11.1,0,5.3,0,2.5,1,2.5,1,25,1
orti,15/07/2016,9.5,0,2.7,0,6.7,0,60.1,0,147.6,0,6.1,0,0.5,1,1,1,10.6,0,9.9,0,3,0,2.5,1,2.5,1,25,1
orti,16/07/2016,4.7,0,2.3,0,17.8,0,5.2,0,128.6,0,9.9,0,0.5,1,1,1,12.1,0,16.9,0,4.5,0,2.5,1,2.5,1,92.7,0
orti,17/07/2016,2.5,0,1.9,0,33.3,0,6,0,50,1,5.2,0,0.5,1,1,1,5.9,0,11.7,0,12.4,0,2.5,1,2.5,1,325.5,0
orti,18/07/2016,4.1,0,1.7,0,5.1,0,5.5,0,182.2,0,5,0,0.5,1,2.4,0,5.1,0,10.3,0,2.7,0,2.5,1,2.5,1,59.6,0
orti,19/07/2016,7.8,0,6.6,0,15.1,0,6.6,0,224.2,0,7.6,0,0.5,1,3,0,14.7,0,13.9,0,91.1,0,2.5,1,2.5,1,138.2,0
orti,20/07/2016,10.1,0,2.2,0,80.1,0,5.8,0,153.9,0,2.5,1,0.5,1,3.3,0,19,0,8.6,0,75.3,0,2.5,1,6,0,99.1,0
orti,21/07/2016,8,0,2,0,8.7,0,5.8,0,160.6,0,5,0,0.5,1,3,0,13.7,0,7.8,0,10.8,0,2.5,1,5.3,0,69.9,0
orti,22/07/2016,5,0,2,0,8.5,0,6.1,0,211,0,6.2,0,0.5,1,3.4,0,7.8,0,9.3,0,12.5,0,2.5,1,7,0,25,1
orti,23/07/2016,2.2,0,0.5,1,0.5,0,6.4,0,208.5,0,9.8,0,0.5,1,2.8,0,8.3,0,12.7,0,0.5,1,2.5,1,2.5,1,25,1
orti,24/07/2016,0.5,1,1.2,0,5.3,0,5.5,0,258.8,0,11.2,0,0.5,1,2.3,0,5.8,0,12.1,0,3.2,0,2.5,1,2.5,1,25,1
orti,25/07/2016,2.5,0,7.4,0,5.8,0,5.8,0,406.2,0,14.1,0,0.5,1,2.1,0,24.7,0,17.3,0,5.8,0,2.5,1,2.5,1,25,1
orti,26/07/2016,3.2,0,5,0,11.7,0,6.1,0,286,0,7.6,0,0.5,1,1,1,9,0,7.5,0,3.5,0,2.5,1,2.5,1,53,0
orti,27/07/2016,0.5,1,0.5,1,2.6,0,50.7,0,138.6,0,6,0,0.5,1,1,1,6.7,0,11.2,0,2.2,0,2.5,1,2.5,1,25,1
orti,28/07/2016,2.2,0,1.2,0,2.7,0,62.7,0,160.5,0,5.5,0,0.5,1,1,1,10.4,0,8.3,0,3,0,2.5,1,2.5,1,25,1
orti,29/07/2016,3,0,1.3,0,2,0,56.8,0,136.8,0,2.5,1,0.5,1,2.8,0,4.6,0,6.9,0,1.5,0,2.5,1,2.5,1,25,1
orti,30/07/2016,1.5,0,1.5,0,0.1,1,65.3,0,178.2,0,2.5,1,0.5,1,3.4,0,2.8,0,9.4,0,1,0,2.5,1,2.5,1,25,1
orti,31/07/2016,2.2,0,0.5,1,0.1,1,60.6,0,101.6,0,2.5,1,0.5,1,1,1,2.9,0,7.6,0,0.5,1,2.5,1,2.5,1,25,1
orti,01/08/2016,1,0,1.3,0,1.7,0,2.9,0,151.6,0,5.9,0,0.5,1,1,1,3.1,0,10.5,0,1,0,2.5,1,2.5,1,25,1
orti,02/08/2016,2,0,2.3,0,6,0,2.7,0,114.8,0,2.5,1,0.5,1,1,1,4,0,6.8,0,2,0,2.5,1,2.5,1,25,1
orti,03/08/2016,2.6,0,1.1,0,1.5,0,3.8,0,162.1,0,6.3,0,0.5,1,1,1,14.2,0,13.2,0,1.4,0,2.5,1,2.5,1,25,1
orti,04/08/2016,1.6,0,1.3,0,1.5,0,3.6,0,237.3,0,6.9,0,0.5,1,1,1,4.9,0,13.6,0,1.6,0,2.5,1,2.5,1,25,1
orti,05/08/2016,1.1,0,0.5,1,0.1,1,3.3,0,159.6,0,2.5,1,0.5,1,1,1,3.6,0,8.7,0,0.5,1,2.5,1,2.5,1,25,1
orti,06/08/2016,5,0,1,0,0.1,1,2.4,0,50,1,2.5,1,0.5,1,1,1,1.8,0,6.6,0,0.5,1,2.5,1,2.5,1,25,1
orti,07/08/2016,4.8,0,0.5,1,0.1,1,2.7,0,50,1,2.5,1,0.5,1,1,1,2.3,0,6.4,0,0.5,1,2.5,1,2.5,1,25,1
orti,08/08/2016,1.1,0,0.5,1,0.4,0,3.8,0,232.8,0,5.8,0,0.5,1,1,1,5.5,0,14.9,0,0.5,1,2.5,1,2.5,1,25,1
orti,09/08/2016,0.5,1,0.5,1,0.8,0,2.4,0,119.2,0,2.5,1,0.5,1,1,1,4.2,0,10,0,0.5,1,2.5,1,2.5,1,25,1
orti,10/08/2016,0.5,1,0.5,1,0.1,1,2.2,0,50,1,2.5,1,0.5,1,1,1,2,0,4.9,0,0.5,1,2.5,1,2.5,1,25,1
orti,11/08/2016,9.5,0,0.5,1,0.5,0,2.7,0,50,1,2.5,1,0.5,1,1,1,2.9,0,4.4,0,0.5,1,2.5,1,2.5,1,25,1
orti,12/08/2016,2.8,0,0.5,1,0.1,1,2.7,0,120.7,0,2.5,1,0.5,1,1,1,2.2,0,5.3,0,0.5,1,2.5,1,2.5,1,25,1
orti,13/08/2016,2.5,0,0.5,1,0.1,1,2.7,0,159.6,0,2.5,1,0.5,1,1,1,3,0,10.2,0,0.5,1,2.5,1,2.5,1,25,1
orti,14/08/2016,0.5,1,0.5,1,0.1,1,3.6,0,147.5,0,2.5,1,0.5,1,1,1,4.7,0,12.5,0,0.5,1,2.5,1,2.5,1,25,1
orti,15/08/2016,0.5,1,0.5,1,0.3,0,2.8,0,157,0,2.5,1,0.5,1,2.3,0,9.3,0,12.3,0,0.5,1,2.5,1,2.5,1,25,1
orti,16/08/2016,0.5,1,0.5,1,0.3,0,2.4,0,100.5,0,2.5,1,0.5,1,1,1,3.7,0,6,0,0.5,1,2.5,1,2.5,1,25,1
orti,17/08/2016,1.8,0,0.5,1,0.4,0,2.1,0,134,0,2.5,1,0.5,1,1,1,3.3,0,7.9,0,0.5,1,2.5,1,2.5,1,25,1
orti,18/08/2016,1.7,0,1.1,0,1.2,0,2,0,50,1,2.5,1,0.5,1,1,1,2.9,0,4,0,0.5,1,2.5,1,2.5,1,25,1
orti,19/08/2016,5.5,0,0.5,1,0.1,1,1.8,0,50,1,2.5,1,0.5,1,1,1,1.6,0,3.5,0,0.5,1,2.5,1,2.5,1,25,1
orti,20/08/2016,1.4,0,0.5,1,0.1,1,2.5,0,134.6,0,2.5,1,0.5,1,2.4,0,9.8,0,6.8,0,0.5,1,2.5,1,2.5,1,25,1
orti,21/08/2016,1.2,0,0.5,1,0.1,1,2.3,0,50,1,2.5,1,0.5,1,1,1,3.3,0,8.2,0,0.5,1,2.5,1,2.5,1,25,1
orti,22/08/2016,3.5,0,0.5,1,0.1,1,2.5,0,50,1,2.5,1,0.5,1,1,1,2.5,0,7.4,0,0.5,1,2.5,1,2.5,1,25,1
orti,23/08/2016,4.1,0,0.5,1,0.1,1,2.7,0,127,0,2.5,1,0.5,1,1,1,3.8,0,10.6,0,0.5,1,2.5,1,2.5,1,25,1
orti,24/08/2016,2.6,0,1.4,0,0.5,0,2.7,0,138.9,0,2.5,1,0.5,1,1,1,6.1,0,6.4,0,0.5,1,2.5,1,2.5,1,25,1
orti,25/08/2016,3.5,0,2,0,2.5,0,2,0,149.8,0,2.5,1,0.5,1,1,1,13.9,0,5.9,0,4.3,0,2.5,1,2.5,1,25,1
orti,26/08/2016,2,0,0.5,1,0.5,0,2.3,0,184.8,0,5.5,0,0.5,1,1,1,5.1,0,7,0,0.5,1,2.5,1,2.5,1,25,1
orti,27/08/2016,3,0,1.1,0,0.4,0,2,0,162.3,0,5.7,0,0.5,1,2.6,0,5.7,0,6,0,0.5,1,2.5,1,2.5,1,25,1
orti,28/08/2016,2.1,0,1.1,0,0.5,0,2.3,0,214.3,0,5,0,0.5,1,1,1,5.6,0,10,0,1.5,0,2.5,1,2.5,1,25,1
