 Timeseries at CALMET gridpoint (          25 ,          25 )
 YEAR MONTH DAY HOUR  SEC YEAR MONTH DAY HOUR  SEC      WS        WD        PG         U*        Lmo       W*    Prec.Rate Mix.Hgt  
                                                       (m/s)     (deg)     class     (m/s)      (m)     (cm/s)    (mm/hr)     (m)   
                                                     Layer 1   Layer 1   Layer
 2019    1   7    2     0 2019    1   7    3     0      2.22     38.13      6.00      0.23     43.54      0.00      0.00     91.65
 2019    1   7    3     0 2019    1   7    4     0      1.26     38.49      6.00      0.09     16.95      0.00      0.00     50.95
 2019    1   7    4     0 2019    1   7    5     0      1.51     21.68      6.00      0.11     16.95      0.00      0.00     54.51
 2019    1   7    5     0 2019    1   7    6     0      1.10     22.16      6.00      0.08     16.95      0.00      0.00     50.87
 2019    1   7    6     0 2019    1   7    7     0      0.93     45.64      6.00      0.07     16.96      0.00      0.00     50.16
 2019    1   7    7     0 2019    1   7    8     0      0.48     83.09      6.00      0.05     32.58      0.00      0.00     50.00
 2019    1   7    8     0 2019    1   7    9     0      0.76    134.18      3.00      0.06     16.95      0.00      0.00     50.00
 2019    1   7    9     0 2019    1   7   10     0      1.03     52.90      3.00      0.19    -25.05     43.45      0.00    159.03
 2019    1   7   10     0 2019    1   7   11     0      1.20     37.26      2.00      0.23    -19.68     77.05      0.00    319.44
 2019    1   7   11     0 2019    1   7   12     0      0.93     89.57      2.00      0.20     -9.11     94.21      0.00    441.34
 2019    1   7   12     0 2019    1   7   13     0      1.36     92.50      2.00      0.26    -20.05    102.23      0.00    531.69
 2019    1   7   13     0 2019    1   7   14     0      1.03     79.88      2.00      0.21    -11.99    101.47      0.00    594.02
 2019    1   7   14     0 2019    1   7   15     0      0.85    100.78      2.00      0.18    -10.64     88.48      0.00    594.17
 2019    1   7   15     0 2019    1   7   16     0      0.77     59.07      3.00      0.14    -24.25     54.15      0.03    556.68
 2019    1   7   16     0 2019    1   7   17     0      0.85     46.55      3.00      0.06     16.95      0.00      0.00     50.01
 2019    1   7   17     0 2019    1   7   18     0      0.82     29.93      6.00      0.06     16.95      0.00      0.00     50.00
 2019    1   7   18     0 2019    1   7   19     0      0.74    355.15      6.00      0.05     16.95      0.00      0.00     50.00
 2019    1   7   19     0 2019    1   7   20     0      0.72    359.99      6.00      0.05     16.95      0.00      0.00     50.00
 2019    1   7   20     0 2019    1   7   21     0      0.20    171.47      6.00      0.05     32.58      0.00      0.00     50.00
 2019    1   7   21     0 2019    1   7   22     0      0.49    190.02      6.00      0.05     32.58      0.00      0.00     50.00
 2019    1   7   22     0 2019    1   7   23     0      0.79    248.38      6.00      0.06     16.95      0.00      0.00     50.00
 2019    1   7   23     0 2019    1   8    0     0      0.82    291.57      6.00      0.06     16.95      0.00      0.00     50.02
 2019    1   8    0     0 2019    1   8    1     0      0.59    113.59      6.00      0.05     23.13      0.00      0.00     50.01
 2019    1   8    1     0 2019    1   8    2     0      0.47    269.68      6.00      0.05     32.58      0.00      0.00     50.00
 2019    1   8    2     0 2019    1   8    3     0      0.43    256.45      6.00      0.05     32.58      0.00      0.00     50.00
 2019    1   8    3     0 2019    1   8    4     0      0.72    339.20      6.00      0.05     16.95      0.00      0.00     50.00
 2019    1   8    4     0 2019    1   8    5     0      0.51     25.72      6.00      0.05     31.00      0.00      0.00     50.00
 2019    1   8    5     0 2019    1   8    6     0      1.01     17.44      6.00      0.07     16.95      0.00      0.00     50.49
 2019    1   8    6     0 2019    1   8    7     0      0.99     36.42      6.00      0.07     16.95      0.00      0.00     50.29
