 Timeseries at gridpoint ( 11 , 9 )
 YEAR MONTH   DAY  HOUR     WS        WD         T        W         PG         U*        Lmo   Prec.Rate Mix.Hgt  
                           (m/s)     (deg)      (K)     (cm/s)     class     (m/s)      (m)     (mm/hr)     (m)   
                         Layer 1   Layer 1   Layer 1   Layer 1   Layer
 2022     1     8   19      1.42    279.35    277.12      0.10      6.00      0.12     19.86      0.00     61.65
 2022     1     8   20      1.50    295.70    277.04      0.08      6.00      0.13     19.86      0.00     63.45
 2022     1     8   21      1.27    286.72    276.72      0.03      6.00      0.11     19.87      0.00     58.35
 2022     1     8   22      1.86    302.42    276.22      0.09      6.00      0.16     19.86      0.00     70.58
 2022     1     8   23      1.86    312.86    276.38      0.09      6.00      0.16     19.86      0.00     70.60
 2022     1     9    0      1.49    338.66    276.71      0.16      6.00      0.13     19.86      0.00     63.24
 2022     1     9    1      0.89     48.39    277.61     -0.12      6.00      0.08     19.86      0.00     50.00
 2022     1     9    2      1.24     23.46    277.11     -0.07      6.00      0.10     19.86      0.00     57.70
 2022     1     9    3      0.88    318.57    276.47      0.01      6.00      0.07     19.86      0.00     50.00
 2022     1     9    4      0.89    324.50    276.50      0.04      6.00      0.08     19.86      0.00     50.00
 2022     1     9    5      1.05      4.64    276.88      0.06      6.00      0.09     19.86      0.00     53.12
 2022     1     9    6      1.61      5.36    276.78     -0.02      6.00      0.14     19.86      0.00     65.75
 2022     1     9    7      1.72     35.33    277.53     -0.05      6.00      0.19     38.05      0.00    107.89
 2022     1     9    8      1.67     15.06    277.36      0.10      6.00      0.17     30.74      0.00     91.94
 2022     1     9    9      2.48     33.34    277.76      0.16      4.00      0.37    140.66      0.00    287.57
 2022     1     9   10      2.68      5.44    277.69      0.31      4.00      0.47   -334.45      0.00    363.70
 2022     1     9   11      1.60    331.18    277.76      0.16      2.00      0.32    -53.59      0.00    329.06
 2022     1     9   12      1.71    308.33    277.87      0.10      2.00      0.35    -51.27      0.00    390.09
 2022     1     9   13      2.94    318.03    278.28      0.18      4.00      0.52   -248.97      0.00    642.27
 2022     1     9   14      2.78    321.62    278.51      0.19      4.00      0.49   -336.77      0.00    587.17
 2022     1     9   15      2.26    325.83    278.54      0.16      4.00      0.40   -282.06      0.00    488.15
 2022     1     9   16      1.72    316.25    278.46      0.07      3.00      0.24     88.62      0.00    183.34
